year,country,survival,children,population
2000,Bangladesh,0.9143,3.12,129592275
2000,Bahrain,0.9878,2.72,638193
2000,Bahamas,0.9832,2.07,297651
2000,Azerbaijan,0.9326,2.04,8110723
2000,Austria,0.9944,1.3635,8004712
2000,Australia,0.9938,1.756,19164351
2000,Armenia,0.9667,1.3,3076098
2000,Argentina,0.9804,2.48,36930709
2000,Angola,0.8004,6.83,13926373
2000,Algeria,0.9511,2.62,30533827
2000,Albania,0.9714,2.24,3071856
2000,Afghanistan,0.8489,7.73,22856302
2001,Zimbabwe,0.8869,3.8,12575015
2001,Zambia,0.8466,6.12,10449825
2001,West Bank and Gaza,0.9703,5.24,3284920
2001,Vietnam,0.9663,1.94,79629676
2001,Venezuela,0.976,2.78,24810691
2001,Vanuatu,0.9782,4.39,189544
2001,Uzbekistan,0.9384,2.66,25042537
2001,Uruguay,0.9834,2.22,3324810
2001,United States,0.9916,2.01,285544778
2001,United Kingdom,0.9935,1.67,59097129
2001,United Arab Emirates,0.9883,2.53,3149440
2001,Ukraine,0.9829,1.14,48448267
2001,Uganda,0.8609,6.82,24984181
2001,Turkmenistan,0.9284,2.78,4551737
2001,Turkey,0.961,2.32,64544914
2001,Tunisia,0.9731,2.07,9546453
2001,Trinidad and Tobago,0.9689,1.62,1296962
2001,Tonga,0.9808,4.24,98476
2001,Togo,0.8785,4.99,4926142
2001,Timor-Leste,0.9029,7.09,852522
2001,Thailand,0.983,1.7,63898879
2001,Tanzania,0.8755,5.67,34917073
2001,Tajikistan,0.9103,3.94,6232587
2001,Taiwan,0.99202,1.4,22336000
2001,Syria,0.9778,3.53,16454926
2001,Switzerland,0.9944,1.43,7207987
2001,Sweden,0.996,1.59,8877022
2001,Swaziland,0.8838,4.13,1075083
2001,Suriname,0.9614,2.69,473431
2001,Sudan,0.8875,5.26,35002234
2001,Sri Lanka,0.978,2.256,18921794
2001,Spain,0.9936,1.25,40767010
2001,South Africa,0.9195,2.84,45389577
2001,Somalia,0.82,6.51,7596920
2001,Solomon Islands,0.9664,4.67,420232
2001,Slovenia,0.9948,1.22,1988385
2001,Slovak Republic,0.9888,1.25,5407045
2001,Singapore,0.9963,1.41,3980956
2001,Sierra Leone,0.7737,5.67,4303850
2001,Serbia,0.9881,1.72,10076784
2001,Senegal,0.8864,5.47,9758841
2001,Saudi Arabia,0.9753,3.81,20681576
2001,Sao Tome and Principe,0.9139,4.48,143430
2001,Samoa,0.9772,4.49,177645
2001,Rwanda,0.8337,5.72,8456968
2001,Russia,0.9784,1.25,146161742
2001,Romania,0.9743,1.29,22100007
2001,Qatar,0.9878,3.08,608057
2001,Portugal,0.9934,1.46,10379756
2001,Poland,0.991,1.3,38266810
2001,Philippines,0.9608,3.77,78964389
2001,Peru,0.9623,2.87,26228274
2001,Paraguay,0.9659,3.6,5453921
2001,Papua New Guinea,0.9276,4.45,5518586
2001,Panama,0.9749,2.73,3012635
2001,Pakistan,0.9007,4.29,147557907
2001,Oman,0.9802,3.37,2279171
2001,Norway,0.9953,1.812,4513953
2001,Nigeria,0.8184,5.85,126704722
2001,Niger,0.7915,7.46,11308134
2001,Nicaragua,0.9593,3.14,5148635
2001,New Zealand,0.9928,1.96176,3906830
2001,Netherlands,0.994,1.71,15953446
2001,Nepal,0.9199,3.95,24980184
2001,Namibia,0.9254,3.94,1936399
2001,Myanmar,0.9154,2.35,45323903
2001,Mozambique,0.8267,5.63,18691461
2001,Morocco,0.9472,2.62,29129204
2001,Montenegro,0.9879,1.81,630299
2001,Mongolia,0.9429,2.15,2434515
2001,Moldova,0.9744,1.54,4040204
2001,"Micronesia, Fed. Sts.",0.9517,4.2,107290
2001,Mexico,0.9724,2.56,101329543
2001,Mauritius,0.9823,1.96,1208279
2001,Mauritania,0.8848,5.15,2720367
2001,Malta,0.9925,1.52,399746
2001,Mali,0.7905,6.77,11639798
2001,Maldives,0.9583,2.72,277791
2001,Malaysia,0.99,3.02,23964621
2001,Malawi,0.8413,6.07,11529337
2001,Madagascar,0.9033,5.44,15846412
2001,"Macedonia, FYR",0.9846,1.63,2016075
2001,Luxembourg,0.9953,1.68,439509
2001,Lithuania,0.9888,1.31,3479622
2001,Libya,0.9742,3.03,5331311
2001,Liberia,0.8392,5.79,2939296
2001,Lesotho,0.8729,3.98,1988983
2001,Lebanon,0.9717,2.27,3802903
2001,Latvia,0.9839,1.18,2367302
2001,Kuwait,0.9877,2.51,2009588
2001,Kenya,0.8919,5.0,32076186
2001,Kazakhstan,0.9572,1.94,14897666
2001,Jordan,0.9716,3.8,4910056
2001,Japan,0.9957,1.31,125893623
2001,Jamaica,0.9704,2.58,2604321
2001,Italy,0.9947,1.23,57199219
2001,Israel,0.9934,2.92,6131313
2001,Ireland,0.9933,1.95,3865820
2001,Iraq,0.9576,5.2,24552000
2001,Iran,0.9589,2.09,66313553
2001,Indonesia,0.9483,2.42,216203499
2001,India,0.9171,3.05,1071374264
2001,Iceland,0.9963,2.0,283992
2001,Hungary,0.9896,1.3,10184663
2001,Honduras,0.9641,3.884,6347272
2001,Haiti,0.8944,4.18,8791931
2001,Guyana,0.9552,2.45,735327
2001,Guinea-Bissau,0.8262,5.77,1264855
2001,Guinea,0.83,5.92,8472339
2001,Guatemala,0.9535,4.72,11512637
2001,Grenada,0.9854,2.51,101731
2001,Greece,0.9928,1.27,11032395
2001,Ghana,0.9035,4.61,19632265
2001,Germany,0.9948,1.35,82384256
2001,Georgia,0.968,1.6,4685331
2001,Gambia,0.8757,5.57,1335674
2001,Gabon,0.9133,3.93,1263165
2001,France,0.9948,1.84,59390720
2001,Finland,0.9958,1.73,5185180
2001,Fiji,0.9781,3.05,814780
2001,Ethiopia,0.8637,5.89,67303731
2001,Estonia,0.9879,1.339,1362823
2001,Eritrea,0.9111,5.33,3812473
2001,Equatorial Guinea,0.8512,5.73,537195
2001,El Salvador,0.9685,2.8,5966027
2001,Egypt,0.9569,3.25,68888032
2001,Ecuador,0.9689,2.9,12552036
2001,Djibouti,0.8958,4.68,749604
2001,Denmark,0.9945,1.747,5356055
2001,Cyprus,0.9939,1.66,961482
2001,Cuba,0.9919,1.63,11140168
2001,Croatia,0.992,1.42,4481620
2001,Cote d'Ivoire,0.8546,5.11,16892864
2001,Costa Rica,0.9877,2.35,4002946
2001,"Congo, Rep.",0.897,4.9,3213330
2001,"Congo, Dem. Rep.",0.8186,6.84,50989424
2001,Comoros,0.8976,5.31,577569
2001,Colombia,0.9741,2.6,40422597
2001,China,0.9688,1.72,1277903627
2001,Chile,0.9896,2.05,15604200
2001,Chad,0.8122,6.59,8517944
2001,Cape Verde,0.9553,3.53,445096
2001,Canada,0.9938,1.518,30967236
2001,Cameroon,0.8534,4.95,16039737
2001,Cambodia,0.9038,3.64,12653684
2001,Burundi,0.8385,5.63,6499653
2001,Burkina Faso,0.8108,6.21,12648474
2001,Bulgaria,0.9802,1.21,7947761
2001,Brunei,0.9909,2.34,334348
2001,Brazil,0.9664,2.32,176877135
2001,Botswana,0.9046,3.32,1784449
2001,Bosnia and Herzegovina,0.9907,1.36,3748370
2001,Bolivia,0.9212,4.06,8476709
2001,Bhutan,0.9148,3.51,588050
2001,Benin,0.8597,5.9,6721337
2001,Belize,0.9744,3.49,256582
2001,Belgium,0.9944,1.66,10211264
2001,Belarus,0.9872,1.23,10009810
2001,Barbados,0.9828,1.53,268192
2001,Bangladesh,0.9194,3.01,131944584
2001,Bahrain,0.988,2.68,642510
2001,Bahamas,0.9832,1.99,301606
2001,Azerbaijan,0.935,2.01,8191464
2001,Austria,0.9946,1.3292,8038480
2001,Australia,0.9939,1.729,19382188
2001,Armenia,0.9682,1.2,3065810
2001,Argentina,0.981,2.43,37302116
2001,Angola,0.8049,6.75,14388244
2001,Algeria,0.9528,2.56,30982214
2001,Albania,0.9726,2.14,3077378
2001,Afghanistan,0.8496,7.6,23677385
2002,Zimbabwe,0.8895,3.75,12607791
2002,Zambia,0.8504,6.11,10693471
2002,West Bank and Gaza,0.9712,5.11,3356379
2002,Vietnam,0.9677,1.92,80500625
2002,Venezuela,0.9767,2.74,25273336
2002,Vanuatu,0.9792,4.33,194555
2002,Uzbekistan,0.9395,2.59,25275028
2002,Uruguay,0.9839,2.21,3325379
2002,United States,0.9917,2.03,288467308
2002,United Kingdom,0.9937,1.67,59339971
2002,United Arab Emirates,0.9889,2.41,3254691
2002,Ukraine,0.9833,1.15,48032368
2002,Uganda,0.8658,6.77,25794397
2002,Turkmenistan,0.9301,2.74,4600093
2002,Turkey,0.9643,2.27,65446165
2002,Tunisia,0.9746,2.04,9634180
2002,Trinidad and Tobago,0.9694,1.61,1301576
2002,Tonga,0.9812,4.22,99053
2002,Togo,0.8807,4.88,5050919
2002,Timor-Leste,0.9088,7.04,888099
2002,Thailand,0.9835,1.68,64642931
2002,Tanzania,0.881,5.66,35832494
2002,Tajikistan,0.9139,3.85,6285809
2002,Taiwan,0.99234,1.34,22451000
2002,Syria,0.9786,3.44,16962918
2002,Switzerland,0.9945,1.42,7254975
2002,Sweden,0.9961,1.64,8901831
2002,Swaziland,0.8826,4.04,1082777
2002,Suriname,0.9624,2.64,480132
2002,Sudan,0.8885,5.17,35816110
2002,Sri Lanka,0.9787,2.291,19134096
2002,Spain,0.9938,1.27,41364726
2002,South Africa,0.9184,2.8,46015405
2002,Somalia,0.82,6.5,7791254
2002,Solomon Islands,0.9671,4.62,432107
2002,Slovenia,0.995,1.23,1991319
2002,Slovak Republic,0.9891,1.23,5408162
2002,Singapore,0.9966,1.37,4032217
2002,Sierra Leone,0.7804,5.61,4505515
2002,Serbia,0.9889,1.71,10013058
2002,Senegal,0.8913,5.39,10023194
2002,Saudi Arabia,0.9763,3.64,21463072
2002,Sao Tome and Principe,0.9146,4.39,145761
2002,Samoa,0.9775,4.46,178488
2002,Rwanda,0.8434,5.65,8696378
2002,Russia,0.9796,1.28,145519641
2002,Romania,0.9755,1.28,22010781
2002,Qatar,0.9884,3.0,624173
2002,Portugal,0.9939,1.45,10423256
2002,Poland,0.9914,1.28,38230497
2002,Philippines,0.9622,3.71,80630416
2002,Peru,0.965,2.82,26579252
2002,Paraguay,0.9673,3.51,5564709
2002,Papua New Guinea,0.929,4.39,5659946
2002,Panama,0.9755,2.71,3069123
2002,Pakistan,0.9022,4.13,150407242
2002,Oman,0.9818,3.14,2302874
2002,Norway,0.9955,1.812,4535599
2002,Nigeria,0.8228,5.81,129832447
2002,Niger,0.7997,7.42,11706182
2002,Nicaragua,0.9613,3.05,5219724
2002,New Zealand,0.993,1.946,3961978
2002,Netherlands,0.9941,1.73,16045935
2002,Nepal,0.9241,3.8,25562573
2002,Namibia,0.9255,3.85,1973408
2002,Myanmar,0.9181,2.29,45609292
2002,Mozambique,0.8302,5.55,19200021
2002,Morocco,0.9495,2.56,29453931
2002,Montenegro,0.9884,1.79,628594
2002,Mongolia,0.9465,2.14,2458853
2002,Moldova,0.9754,1.51,3968812
2002,"Micronesia, Fed. Sts.",0.9525,4.11,107728
2002,Mexico,0.9739,2.54,102634153
2002,Mauritius,0.9831,1.93,1220935
2002,Mauritania,0.8856,5.08,2800333
2002,Malta,0.9927,1.46,402244
2002,Mali,0.7942,6.74,12001887
2002,Maldives,0.9627,2.55,282266
2002,Malaysia,0.9905,2.97,24515323
2002,Malawi,0.8491,6.04,11833102
2002,Madagascar,0.9076,5.34,16338968
2002,"Macedonia, FYR",0.9852,1.59,2022255
2002,Luxembourg,0.9955,1.66,442882
2002,Lithuania,0.9892,1.29,3462402
2002,Libya,0.9753,2.99,5434293
2002,Liberia,0.8461,5.73,2996082
2002,Lesotho,0.8736,3.86,2010261
2002,Lebanon,0.9724,2.17,3868504
2002,Latvia,0.9849,1.22,2350340
2002,Kuwait,0.988,2.39,2069816
2002,Kenya,0.8947,4.98,32927864
2002,Kazakhstan,0.9584,2.0,14901669
2002,Jordan,0.9724,3.68,4998372
2002,Japan,0.9958,1.3,126048366
2002,Jamaica,0.9711,2.55,2625968
2002,Italy,0.995,1.25,57498867
2002,Israel,0.9936,2.91,6241593
2002,Ireland,0.9937,1.97,3935781
2002,Iraq,0.958,5.15,25233067
2002,Iran,0.961,2.0,67212850
2002,Indonesia,0.9505,2.39,219026365
2002,India,0.9195,2.99,1088694080
2002,Iceland,0.9965,2.0,286783
2002,Hungary,0.9902,1.29,10159273
2002,Honduras,0.9658,3.778,6477525
2002,Haiti,0.898,4.07,8935252
2002,Guyana,0.9569,2.44,738011
2002,Guinea-Bissau,0.8294,5.69,1289526
2002,Guinea,0.8351,5.84,8604936
2002,Guatemala,0.9555,4.63,11800351
2002,Grenada,0.9858,2.46,101954
2002,Greece,0.9932,1.28,11073334
2002,Ghana,0.9062,4.56,20114361
2002,Germany,0.9949,1.35,82432026
2002,Georgia,0.9694,1.584,4626034
2002,Gambia,0.8791,5.5,1376035
2002,Gabon,0.9144,3.82,1290532
2002,France,0.9949,1.87,59774531
2002,Finland,0.9959,1.72,5197305
2002,Fiji,0.9785,3.0,816336
2002,Ethiopia,0.8674,5.7,69040669
2002,Estonia,0.9889,1.37,1356644
2002,Eritrea,0.9151,5.24,3973973
2002,Equatorial Guinea,0.8543,5.68,554429
2002,El Salvador,0.9707,2.68,5988233
2002,Egypt,0.9601,3.18,70174632
2002,Ecuador,0.9703,2.84,12767415
2002,Djibouti,0.8973,4.56,765283
2002,Denmark,0.9946,1.723,5370507
2002,Cyprus,0.9942,1.61,979874
2002,Cuba,0.9923,1.62,11175434
2002,Croatia,0.9923,1.39,4466013
2002,Cote d'Ivoire,0.8573,5.06,17180649
2002,Costa Rica,0.9883,2.28,4083197
2002,"Congo, Rep.",0.8985,4.86,3288923
2002,"Congo, Dem. Rep.",0.8186,6.75,52491329
2002,Comoros,0.899,5.3,593170
2002,Colombia,0.9749,2.57,41078136
2002,China,0.9705,1.71,1285933789
2002,Chile,0.9899,2.01,15783991
2002,Chad,0.8137,6.56,8831199
2002,Cape Verde,0.9563,3.36,452740
2002,Canada,0.9938,1.517,31281727
2002,Cameroon,0.8545,4.92,16408085
2002,Cambodia,0.9102,3.48,12845222
2002,Burundi,0.8413,5.48,6656071
2002,Burkina Faso,0.8124,6.16,13015435
2002,Bulgaria,0.9811,1.24,7892666
2002,Brunei,0.9912,2.29,341585
2002,Brazil,0.9684,2.26,179289227
2002,Botswana,0.9069,3.23,1808103
2002,Bosnia and Herzegovina,0.991,1.32,3775883
2002,Bolivia,0.9242,3.98,8646659
2002,Bhutan,0.9186,3.35,606024
2002,Benin,0.8626,5.83,6937985
2002,Belize,0.9756,3.4,262667
2002,Belgium,0.9946,1.68,10254025
2002,Belarus,0.9881,1.229,9963383
2002,Barbados,0.9824,1.52,268813
2002,Bangladesh,0.9239,2.91,134266428
2002,Bahrain,0.9883,2.65,642070
2002,Bahamas,0.9834,1.93,305801
2002,Azerbaijan,0.9374,2.0,8280252
2002,Austria,0.9947,1.3938,8083059
2002,Australia,0.994,1.756,19604051
2002,Armenia,0.9699,1.4,3061067
2002,Argentina,0.9816,2.38,37657340
2002,Angola,0.8093,6.65,14890474
2002,Algeria,0.954,2.52,31441848
2002,Albania,0.9739,2.04,3089778
2002,Afghanistan,0.8504,7.45,24639841
2003,Zimbabwe,0.8926,3.7,12612956
2003,Zambia,0.8541,6.11,10938261
2003,West Bank and Gaza,0.9721,5.0,3419418
2003,Vietnam,0.9689,1.91,81377056
2003,Venezuela,0.9774,2.7,25736393
2003,Vanuatu,0.9801,4.27,199968
2003,Uzbekistan,0.9407,2.54,25489492
2003,Uruguay,0.9845,2.19,3323124
2003,United States,0.9918,2.04,291290823
2003,United Kingdom,0.9938,1.68,59604347
2003,United Arab Emirates,0.9895,2.3,3400959
2003,Ukraine,0.9838,1.17,47643278
2003,Uganda,0.8704,6.72,26641627
2003,Turkmenistan,0.9321,2.7,4647912
2003,Turkey,0.9673,2.23,66339433
2003,Tunisia,0.976,2.03,9722180
2003,Trinidad and Tobago,0.9699,1.61,1306065
2003,Tonga,0.9816,4.2,99659
2003,Togo,0.8827,4.77,5170252
2003,Timor-Leste,0.9141,6.96,931324
2003,Thailand,0.9839,1.67,65370277
2003,Tanzania,0.8864,5.65,36788281
2003,Tajikistan,0.9171,3.76,6336724
2003,Taiwan,0.99306,1.235,22543000
2003,Syria,0.9794,3.36,17490104
2003,Switzerland,0.9947,1.41,7307078
2003,Sweden,0.9962,1.69,8935392
2003,Swaziland,0.8824,3.95,1088724
2003,Suriname,0.9631,2.59,486800
2003,Sudan,0.8897,5.08,36643433
2003,Sri Lanka,0.9793,2.321,19369853
2003,Spain,0.994,1.3,42039800
2003,South Africa,0.918,2.76,46631364
2003,Somalia,0.82,6.49,7981955
2003,Solomon Islands,0.9679,4.58,444344
2003,Slovenia,0.9952,1.24,1994426
2003,Slovak Republic,0.9895,1.22,5409182
2003,Singapore,0.9968,1.27,4086050
2003,Sierra Leone,0.787,5.54,4730020
2003,Serbia,0.9895,1.7,9949713
2003,Senegal,0.8962,5.32,10297956
2003,Saudi Arabia,0.9773,3.48,22334371
2003,Sao Tome and Principe,0.9144,4.29,148038
2003,Samoa,0.9778,4.412,179141
2003,Rwanda,0.8529,5.59,8857859
2003,Russia,0.9808,1.3,144880469
2003,Romania,0.9767,1.28,21925307
2003,Qatar,0.9889,2.91,653500
2003,Portugal,0.9944,1.44,10465808
2003,Poland,0.9918,1.26,38198151
2003,Philippines,0.9633,3.64,82293990
2003,Peru,0.9676,2.77,26916342
2003,Paraguay,0.9685,3.43,5675754
2003,Papua New Guinea,0.9305,4.34,5803029
2003,Panama,0.976,2.69,3125565
2003,Pakistan,0.9037,3.99,153139895
2003,Oman,0.9832,2.95,2335967
2003,Norway,0.9957,1.819,4558660
2003,Nigeria,0.8272,5.77,133067097
2003,Niger,0.8078,7.38,12118322
2003,Nicaragua,0.9628,2.97,5288271
2003,New Zealand,0.9931,1.956,4020769
2003,Netherlands,0.9943,1.75,16137709
2003,Nepal,0.9279,3.64,26143530
2003,Namibia,0.9263,3.76,2008342
2003,Myanmar,0.9201,2.23,45843675
2003,Mozambique,0.8339,5.48,19721009
2003,Morocco,0.9516,2.5,29770316
2003,Montenegro,0.9889,1.77,627500
2003,Mongolia,0.9499,2.16,2485177
2003,Moldova,0.9761,1.5,3896409
2003,"Micronesia, Fed. Sts.",0.953,4.01,108325
2003,Mexico,0.9753,2.53,103902569
2003,Mauritius,0.9836,1.89,1233594
2003,Mauritania,0.8858,5.01,2882003
2003,Malta,0.9929,1.41,404787
2003,Mali,0.7978,6.69,12380104
2003,Maldives,0.9665,2.39,286665
2003,Malaysia,0.9909,2.93,25060184
2003,Malawi,0.8566,6.03,12144945
2003,Madagascar,0.9124,5.23,16842482
2003,"Macedonia, FYR",0.9858,1.55,2027819
2003,Luxembourg,0.9957,1.65,446340
2003,Lithuania,0.9897,1.29,3447170
2003,Libya,0.9765,2.96,5541062
2003,Liberia,0.8541,5.67,3037412
2003,Lesotho,0.8749,3.76,2028976
2003,Lebanon,0.9732,2.07,3935421
2003,Latvia,0.9859,1.25,2334225
2003,Kuwait,0.9881,2.31,2126786
2003,Kenya,0.8973,4.97,33805301
2003,Kazakhstan,0.9597,2.08,14959072
2003,Jordan,0.9732,3.57,5096790
2003,Japan,0.996,1.3,126184149
2003,Jamaica,0.9718,2.53,2646269
2003,Italy,0.9952,1.27,57864332
2003,Israel,0.9939,2.91,6352106
2003,Ireland,0.9941,1.99,4010506
2003,Iraq,0.9584,5.1,25914982
2003,Iran,0.9629,1.92,68061695
2003,Indonesia,0.9525,2.35,221839235
2003,India,0.922,2.93,1105885689
2003,Iceland,0.9967,2.01,289724
2003,Hungary,0.9907,1.29,10134513
2003,Honduras,0.9672,3.678,6609337
2003,Haiti,0.9015,3.96,9075399
2003,Guyana,0.9591,2.42,740925
2003,Guinea-Bissau,0.8323,5.62,1314795
2003,Guinea,0.8401,5.77,8743954
2003,Guatemala,0.9572,4.55,12098576
2003,Grenada,0.9862,2.41,102195
2003,Greece,0.9937,1.3,11111072
2003,Ghana,0.909,4.53,20610897
2003,Germany,0.995,1.35,82484111
2003,Georgia,0.9706,1.573,4569880
2003,Gambia,0.8818,5.43,1417818
2003,Gabon,0.9156,3.72,1317484
2003,France,0.9951,1.89,60183884
2003,Finland,0.9961,1.76,5210595
2003,Fiji,0.9791,2.95,817339
2003,Ethiopia,0.8712,5.5,70784012
2003,Estonia,0.9898,1.411,1351955
2003,Eritrea,0.9184,5.14,4145500
2003,Equatorial Guinea,0.8576,5.62,571999
2003,El Salvador,0.9728,2.58,6008523
2003,Egypt,0.963,3.11,71498433
2003,Ecuador,0.9718,2.79,12987992
2003,Djibouti,0.8989,4.45,779640
2003,Denmark,0.9948,1.758,5384487
2003,Cyprus,0.9945,1.58,998134
2003,Cuba,0.9926,1.61,11208029
2003,Croatia,0.9926,1.37,4456587
2003,Cote d'Ivoire,0.8597,5.0,17455501
2003,Costa Rica,0.9888,2.2,4160438
2003,"Congo, Rep.",0.8998,4.83,3365171
2003,"Congo, Dem. Rep.",0.8186,6.64,54098245
2003,Comoros,0.9008,5.28,609271
2003,Colombia,0.9758,2.54,41731914
2003,China,0.9721,1.69,1293396654
2003,Chile,0.9903,1.99,15959793
2003,Chad,0.8155,6.51,9153893
2003,Cape Verde,0.9576,3.2,460031
2003,Canada,0.9939,1.519,31608562
2003,Cameroon,0.8558,4.89,16783366
2003,Cambodia,0.9162,3.33,13024171
2003,Burundi,0.8423,5.33,6838764
2003,Burkina Faso,0.8138,6.12,13395599
2003,Bulgaria,0.9821,1.27,7840117
2003,Brunei,0.9914,2.25,348771
2003,Brazil,0.9703,2.2,181633074
2003,Botswana,0.9121,3.15,1830127
2003,Bosnia and Herzegovina,0.9912,1.27,3782717
2003,Bolivia,0.9274,3.9,8815911
2003,Bhutan,0.9224,3.2,624431
2003,Benin,0.8656,5.76,7164976
2003,Belize,0.9767,3.3,268760
2003,Belgium,0.9948,1.7,10303108
2003,Belarus,0.989,1.233,9917927
2003,Barbados,0.9824,1.5,269389
2003,Bangladesh,0.928,2.8,136514768
2003,Bahrain,0.9885,2.63,647164
2003,Bahamas,0.9835,1.88,310201
2003,Azerbaijan,0.9396,2.01,8376733
2003,Austria,0.9948,1.3777,8134235
2003,Australia,0.9941,1.748,19840120
2003,Armenia,0.9715,1.4,3060554
2003,Argentina,0.9823,2.34,38001251
2003,Angola,0.8125,6.53,15419943
2003,Algeria,0.9555,2.49,31913462
2003,Albania,0.9748,1.94,3106701
2003,Afghanistan,0.8494,7.29,25678639
2004,Zimbabwe,0.8961,3.66,12597877
2004,Zambia,0.8576,6.12,11192422
2004,West Bank and Gaza,0.973,4.91,3483483
2004,Vietnam,0.9701,1.9,82262996
2004,Venezuela,0.9781,2.67,26199994
2004,Vanuatu,0.9812,4.21,205561
2004,Uzbekistan,0.9422,2.5,25708188
2004,Uruguay,0.9854,2.17,3321367
2004,United States,0.9919,2.05,294063120
2004,United Kingdom,0.9939,1.7,59891788
2004,United Arab Emirates,0.9901,2.19,3658042
2004,Ukraine,0.9842,1.21,47275250
2004,Uganda,0.875,6.65,27521632
2004,Turkmenistan,0.9341,2.66,4696771
2004,Turkey,0.9701,2.2,67235927
2004,Tunisia,0.9773,2.03,9814009
2004,Trinidad and Tobago,0.9703,1.61,1310622
2004,Tonga,0.9821,4.18,100286
2004,Togo,0.8848,4.67,5288273
2004,Timor-Leste,0.9194,6.88,974024
2004,Thailand,0.9845,1.66,66060383
2004,Tanzania,0.8918,5.63,37786946
2004,Tajikistan,0.9208,3.69,6391120
2004,Taiwan,0.99261,1.18,22622000
2004,Syria,0.9801,3.29,18004797
2004,Switzerland,0.9948,1.42,7361231
2004,Sweden,0.9963,1.74,8977965
2004,Swaziland,0.8829,3.87,1095487
2004,Suriname,0.9642,2.55,493236
2004,Sudan,0.8905,4.97,37503647
2004,Sri Lanka,0.9798,2.342,19610604
2004,Spain,0.9942,1.32,42732092
2004,South Africa,0.9186,2.72,47226670
2004,Somalia,0.82,6.48,8170899
2004,Solomon Islands,0.9688,4.54,456919
2004,Slovenia,0.9955,1.27,1997959
2004,Slovak Republic,0.9898,1.21,5411339
2004,Singapore,0.9969,1.26,4160158
2004,Sierra Leone,0.7925,5.47,4952134
2004,Serbia,0.9902,1.69,9895409
2004,Senegal,0.9005,5.26,10581316
2004,Saudi Arabia,0.9782,3.35,23213767
2004,Sao Tome and Principe,0.9157,4.19,150311
2004,Samoa,0.9782,4.344,179699
2004,Rwanda,0.8624,5.54,9009655
2004,Russia,0.9821,1.33,144306982
2004,Romania,0.9781,1.28,21845264
2004,Qatar,0.9893,2.81,715146
2004,Portugal,0.9948,1.43,10506253
2004,Poland,0.9921,1.26,38175134
2004,Philippines,0.9644,3.57,83936698
2004,Peru,0.9698,2.73,27242033
2004,Paraguay,0.9695,3.35,5786836
2004,Papua New Guinea,0.9316,4.28,5948135
2004,Panama,0.9766,2.66,3181969
2004,Pakistan,0.905,3.87,155860066
2004,Oman,0.9846,2.8,2378336
2004,Norway,0.9958,1.831,4587046
2004,Nigeria,0.8319,5.74,136399438
2004,Niger,0.8159,7.34,12546945
2004,Nicaragua,0.9645,2.9,5356012
2004,New Zealand,0.9932,1.969,4079130
2004,Netherlands,0.9945,1.73,16225091
2004,Nepal,0.9318,3.48,26717875
2004,Namibia,0.9281,3.68,2043339
2004,Myanmar,0.9221,2.18,46070248
2004,Mozambique,0.8377,5.4,20246287
2004,Morocco,0.9537,2.46,30082152
2004,Montenegro,0.9894,1.76,626912
2004,Mongolia,0.9531,2.2,2514462
2004,Moldova,0.9769,1.49,3827906
2004,"Micronesia, Fed. Sts.",0.9544,3.91,108926
2004,Mexico,0.9767,2.51,105175967
2004,Mauritius,0.984,1.85,1245669
2004,Mauritania,0.8862,4.94,2964526
2004,Malta,0.9931,1.37,407183
2004,Mali,0.8014,6.65,12772264
2004,Maldives,0.9703,2.26,290988
2004,Malaysia,0.9914,2.88,25590453
2004,Malawi,0.8643,6.01,12472794
2004,Madagascar,0.9167,5.13,17357913
2004,"Macedonia, FYR",0.9863,1.52,2033039
2004,Luxembourg,0.9959,1.64,450888
2004,Lithuania,0.9903,1.3,3432060
2004,Libya,0.9775,2.91,5652797
2004,Liberia,0.8614,5.62,3092721
2004,Lesotho,0.8767,3.66,2047006
2004,Lebanon,0.9739,2.0,3998042
2004,Latvia,0.9866,1.29,2319229
2004,Kuwait,0.9882,2.25,2189485
2004,Kenya,0.8999,4.94,34702176
2004,Kazakhstan,0.9606,2.17,15053492
2004,Jordan,0.974,3.49,5210369
2004,Japan,0.9961,1.29,126299414
2004,Jamaica,0.9725,2.5,2664897
2004,Italy,0.9954,1.29,58263782
2004,Israel,0.9942,2.91,6471236
2004,Ireland,0.9944,2.01,4085676
2004,Iraq,0.9588,5.05,26618523
2004,Iran,0.9651,1.87,68893323
2004,Indonesia,0.9545,2.32,224606531
2004,India,0.9244,2.88,1122991192
2004,Iceland,0.9968,2.02,293004
2004,Hungary,0.9912,1.3,10110393
2004,Honduras,0.9687,3.585,6743128
2004,Haiti,0.905,3.85,9212634
2004,Guyana,0.9606,2.4,743743
2004,Guinea-Bissau,0.8349,5.54,1340814
2004,Guinea,0.8445,5.7,8889321
2004,Guatemala,0.959,4.46,12404764
2004,Grenada,0.9866,2.37,102455
2004,Greece,0.9941,1.33,11147261
2004,Ghana,0.9116,4.49,21119911
2004,Germany,0.9951,1.35,82524343
2004,Georgia,0.9716,1.568,4519607
2004,Gambia,0.8849,5.35,1460493
2004,Gabon,0.9169,3.62,1344171
2004,France,0.9952,1.91,60596691
2004,Finland,0.9962,1.8,5226067
2004,Fiji,0.9797,2.91,819102
2004,Ethiopia,0.875,5.29,72526620
2004,Estonia,0.9906,1.458,1348449
2004,Eritrea,0.9219,5.03,4318343
